user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
"A 7-year-old girl presents to a clinic in Peru with fever, myalgia, arthralgia, skin lesions/rash/itching, nausea/vomiting.","['Text context: Mayaro virus symptom: chills, headache, retro-orbital and epigastric pain, myalgia, arthralgia, nausea, vomiting, diarrhoea and a maculopapular rash', 'Text context: Bacterial Meningitis symptom: Fever, headache, vomiting, confusion, impaired consciousness, petechial rash, purpuric rash, neck stiffness, and photophobia.', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Text context: Marburg Virus Disease symptom: Fever, sore throat, general body ache, retrosternal chest pain, abdominal symptoms, and conjunctivitis.', 'Text context: Fascioliasis symptom: intermittent fever, abdominal pain, malaise, weight loss, urticaria and respiratory symptoms, such as cough, dyspnoea and chest pain.', ""Image context: Melioidosis-related image: Wound on the patient's left shoulder, after incision and drainage of the abscess. (Side finding: hypopigmented macular skin lesions of Pityriasis versicolor (Malassezia spp.), commonly seen in humid tropical climates.)"", 'Image context: Cutaneous Leishmaniasis-related image: Follow-up image after 20 days of treatment.', 'Image context: Cutaneous Leishmaniasis-related image: Follow-up image after 20 days of treatment.']","The patient presents with fever, myalgia, arthralgia, skin lesions/rash/itching, and nausea/vomiting. The presence of a maculopapular rash and systemic symptoms such as fever, myalgia, and arthralgia are indicative of a viral or rickettsial infection. The symptoms match closely with Mayaro virus infection, which is known to cause chills, headache, myalgia, arthralgia, nausea, vomiting, and a maculopapular rash. Mayaro virus infection.","Bartonellosis (Carrion's disease/Oroya fever) - The patient presents with acute febrile illness with myalgia and skin lesions in Peru, an endemic region. The images show the characteristic verruga peruana (Peruvian warts) - reddish-purple nodular skin lesions caused by Bartonella bacilliformis transmitted by sandflies.",0.9093537414836079,,1.0,0.6145456056813878
"A 35-year-old woman presents to a clinic in Malawi with fever, weight loss, fatigue. She is wasted and severely anaemic and she newly tests HIV-positive.","['Text context: Talaromycosis symptom: Non-specific symptoms include prolonged fever, fatigue, weight loss, and diarrhea. Clinical signs include lymphadenopathy, hepatosplenomegaly, anemia, and generalized umbilicated papular skin lesions, often located on the face, chest, and extremities.', 'Text context: Visceral Leishmaniasis symptom: Fever, fatigue, anorexia, weight loss, enlarged lymph nodes, splenomegaly, and hepatomegaly, resulting in severe immunosuppression.', 'Text context: Fascioliasis symptom: intermittent fever, abdominal pain, malaise, weight loss, urticaria and respiratory symptoms, such as cough, dyspnoea and chest pain.', 'Text context: Salmonella Infection (Non-Typhoidal) symptom: A non-specific febrile illness, abdominal pain, history of diarrhoea, mild splenomegaly, and severe anaemia. Patients may also report lower respiratory tract co-infections.', 'Text context: Brucellosis symptom: Fever of unknown origin, night sweats, chest pain, fatigue. Non-specific symptoms such as fever, sweating, fatigue, weight loss, headache, and joint pain persisting for weeks or even months.', 'Image context: Bacterial Meningitis-related image: Petechial rash on the trunk of the patient.', 'Image context: Myiasis-related image: Boil on the left leg covered with a dark scab. (Courtesy Dr Sebastian Dieckmann)', 'Image context: Bacterial Meningitis-related image: Petechial rash on the trunk of the patient.']","The patient presents with fever, weight loss, fatigue, severe anemia, and is HIV-positive, indicating a compromised immune system. The symptoms are non-specific but suggest an opportunistic infection. The presence of generalized umbilicated papular skin lesions, as seen in the images, is characteristic of Talaromycosis, a fungal infection common in HIV-positive individuals in certain regions including Southeast Asia and parts of Africa.

Talaromycosis.","Visceral leishmaniasis (Kala-azar) - The newly HIV-positive patient presents with chronic fever, weight loss, wasting, and severe anemia in Malawi. The images show massive splenomegaly and amastigotes of Leishmania within macrophages on microscopy. Visceral leishmaniasis is an opportunistic infection in HIV, causing pancytopenia, hepatosplenomegaly, and progressive wasting (kala-azar means 'black fever' in Hindi).",0.8666666666377778,0.6666666666666666,,0.6598147632889192
"A 33-Year-Old Male Traveller With weight loss, anorexia, malaise, flatulence and abdominal cramping when passing loose stool (four or five episodes per day). The stools have become greasy and foul-smelling, and he has bloating and distension after consumption of milk or milk products.","['Text context: Giardiasis symptom: Onset of high-volume, watery diarrhea, pale greasy stools, stomach cramps, gas, nausea, vomiting, bloating, weight loss, and weakness. The patient also experienced bloating and discomfort after consuming milk products.', 'Text context: Capillariasis symptom: Severe chronic diarrhea, colicky abdominal pain, anorexia, vomiting, dehydration, cachexia, and pitting oedema of the lower limbs.', 'Text context: Strongyloidiasis symptom: Chronic diarrhea, malabsorption, and wasting, associated with colicky abdominal pain and significant weight loss.', 'Text context: Visceral Leishmaniasis symptom: Fever, fatigue, anorexia, weight loss, enlarged lymph nodes, splenomegaly, and hepatomegaly, resulting in severe immunosuppression.', 'Text context: Talaromycosis symptom: Non-specific symptoms include prolonged fever, fatigue, weight loss, and diarrhea. Clinical signs include lymphadenopathy, hepatosplenomegaly, anemia, and generalized umbilicated papular skin lesions, often located on the face, chest, and extremities.', 'Image context: Cryptococcal Meningitis-related image: Photomicrograph of Cryptococcus neoformans (India Ink stain). (Source: [www.cdc.gov](http://www.cdc.gov); [www.cdc.gov/fungal/cryptococco](http://www.cdc.gov/fungal/cryptococcosis-neoformans/) [sis-neoformans/](http://www.cdc.gov/fungal/cryptococcosis-neoformans/))', 'Image context: Bartonellosis-related image: Thin smear showing massive infestation of red blood cells with cocco-bacillary structures (Wright stain).', ""Image context: Paracoccidioidomycosis-related image: Large budding yeast (range: 8–40 μm) with multiple surrounding smaller buds around (arrows) seen on KOH preparation of the patient's sputum.""]","The patient's symptoms, including weight loss, anorexia, malaise, flatulence, abdominal cramping, and greasy, foul-smelling stools, are characteristic of a gastrointestinal infection. The presence of Giardia lamblia trophozoites and cysts in the provided images supports this diagnosis. The symptoms and image findings are consistent with Giardiasis, a parasitic infection caused by Giardia lamblia.

Giardiasis.","Giardiasis - The traveler presents with chronic diarrhea, weight loss, malabsorption symptoms with greasy foul-smelling stools, bloating, and lactose intolerance. The images show characteristic 'face-like' appearance of Giardia lamblia trophozoites with two nuclei and flagella, and oval cysts. Giardiasis causes small intestinal infection with malabsorption, steatorrhea, and lactase deficiency, acquired from contaminated water in endemic areas, often affecting travelers.",0.6726190476055952,0.625,1.0,0.6355054515346837
"A 31-Year-Old Woman from Tanzania With an acute-onset inability to walk. She had a febrile illness 3 weeks prior, but has otherwise been well.","['Text context: Acute Transverse Myelitis patient_background: A 31-year-old woman from northern Tanzania presents with an acute-onset inability to walk. She had a febrile illness 3 weeks prior, but has otherwise been well. She is married with 3 children, the last born is 12 months old. She does not smoke or take alcohol, and her HIV status during her last pregnancy was negative.', 'Text context: Salmonella Infection (Non-Typhoidal) symptom: A non-specific febrile illness, abdominal pain, history of diarrhoea, mild splenomegaly, and severe anaemia. Patients may also report lower respiratory tract co-infections.', 'Text context: Acute Transverse Myelitis symptom: Onset of acute back pain, flaccid paraplegia, a sensory level on the trunk and urinary incontinence. There is also a history of a febrile illness 3 weeks previously, treated as malaria.', 'Text context: Brucellosis disease_overview: Brucellosis is a common zoonotic bacterial infection and an important differential diagnosis in prolonged febrile illness. It usually presents as a non-focal febrile illness with non-specific clinical signs and symptoms such as night sweats, fatigue, lymphadenopathy, and hepatosplenomegaly. Localized infection develops frequently during the course of disease and may affect various systems, including the musculoskeletal, genitourinary, central nervous, or cardiovascular system. Osteoarticular involvement is particularly common (up to 40% of cases) and often presents as peripheral arthritis, sacroiliitis, or spondylitis.', 'Text context: Trypanosoma brucei rhodesiense symptom: The patient presents with a florid itchy rash, difficulty in breathing, fever, arthralgia, headache, a circumscribed, painless, indurated lesion on the inside of his left ankle, and a family history of allergy.', 'Image context: Zika Virus Infection-related image: Conjunctivitis, maculopapular skin rash, and peripheral oedema of the patient.', ""Image context: Gnathostomiasis-related image: A picture taken after treatment of the mass tracking down the patient's forehead."", 'Image context: Hydrocoele-related image: Massive unilateral scrotal swelling. The swelling is non-tender and non-reducible.']","The patient presents with an acute-onset inability to walk, preceded by a febrile illness 3 weeks prior, and symptoms consistent with Acute Transverse Myelitis, such as flaccid paraplegia and a history of recent febrile illness. The clinical presentation aligns with the diagnosis of Acute Transverse Myelitis. The disease is likely triggered by the previous febrile illness. 
Acute Transverse Myelitis.","Guillain-Barré syndrome (acute inflammatory demyelinating polyradiculoneuropathy) - The woman from Tanzania presents with acute-onset inability to walk following a febrile illness 3 weeks prior. The images show patient with flaccid paralysis and nerve conduction study findings. GBS is an acute autoimmune polyradiculoneuropathy causing ascending paralysis, typically triggered by preceding infection (Campylobacter, viral), characterized by areflexia, progressive weakness, and potential respiratory failure requiring monitoring.",0.9093537414836079,0.5,0.75,0.594086038050274
"A 52-year-old man presents to a clinic in Vietnam with a 4-day history of fever, headache, myalgia, nausea/vomiting, abdominal pain.He has a history of type 2 diabetes mellitus and poorly controlled hypertension. He has mild abdominal distension, with shifting dullness and a tender 3cm liver edge.","['Text context: Typhoid Fever symptom: Fever, headache, abdominal pain, mild jaundice, diffuse abdominal tenderness, and slight splenomegaly.', 'Text context: Marburg Virus Disease symptom: Fever, sore throat, general body ache, retrosternal chest pain, abdominal symptoms, and conjunctivitis.', 'Text context: Mayaro virus symptom: chills, headache, retro-orbital and epigastric pain, myalgia, arthralgia, nausea, vomiting, diarrhoea and a maculopapular rash', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Text context: Fascioliasis symptom: intermittent fever, abdominal pain, malaise, weight loss, urticaria and respiratory symptoms, such as cough, dyspnoea and chest pain.', 'Image context: Bartonellosis-related image: Thin smear showing massive infestation of red blood cells with cocco-bacillary structures (Wright stain).', 'Image context: Bacterial Meningitis-related image: Petechial rash on the trunk of the patient.', 'Image context: Histoplasmosis-related image: Subcutaneous abscess on the left forearm.']","The patient presents with fever, headache, myalgia, abdominal pain, and nausea/vomiting, along with mild abdominal distension and a tender liver edge, suggesting a systemic infection or inflammation. The presence of a maculopapular rash, as seen in the provided image, is a crucial diagnostic clue. The combination of symptoms such as fever, headache, myalgia, and maculopapular rash points towards a diagnosis of Mayaro virus infection or Scrub Typhus, but the presence of abdominal pain and tender liver edge is more indicative of Mayaro virus infection.

Mayaro virus infection.","Dengue hemorrhagic fever with warning signs - The patient presents with acute febrile illness, abdominal pain, ascites (shifting dullness), and hepatomegaly in Vietnam, a dengue-endemic area. The images show characteristic petechial rash and Aedes mosquito vector. Risk factors include diabetes and hypertension, indicating potential progression to severe dengue.",0.8303571428363838,0.2222222222222222,0.4166666666666667,0.6652929567620035
A 7-Year-Old Girl from West Africa with two progressive cutaneous ulcers linked by an area of altered skin. The movement in the associated joint is restricted. General symptoms are limited to a mildly elevated temperature.,"['Text context: Cutaneous Leishmaniasis symptom: The most common symptom is the appearance of a painless ulcer with raised edges, often on air-exposed parts of the skin, typically beginning as a small papule. Patients may also have multiple lesions and may experience symptoms such as fever, chills, and lymphadenopathy in more severe cases.', 'Text context: Sporotrichosis symptom: Chronic ulcerative lesion on his left hand with irregular elevated borders and multiple subcutaneous erythematous nodules along the lymphatic tract of the left arm, initially presenting as a small painless erythematous papule that later developed into a pustule and then ulcerated.', 'Text context: Leprosy symptom: hypopigmented skin lesions, reduced sensation, thickening of the peripheral nerves', 'Text context: Buruli ulcer (BU) symptom: Itchy papule on the back of her right hand, which enlarged over a period of 3 months, progressive cutaneous ulcers, mildly elevated temperature, joint restriction due to contracture.', 'Text context: Chancroid symptom: The patient is in considerable pain, has multiple painful ulcers on his penis, scrotum, and inner thigh, and does not have inguinal lymphadenopathy.', ""Image context: Melioidosis-related image: Wound on the patient's left shoulder, after incision and drainage of the abscess. (Side finding: hypopigmented macular skin lesions of Pityriasis versicolor (Malassezia spp.), commonly seen in humid tropical climates.)"", 'Image context: Buruli ulcer (BU)-related image: Large skin ulcer on the back of the right hand filled with necrotic tissue; second smaller ulcer on the medial side of the wrist.', 'Image context: Puff-Adder Envenoming-related image: After several debridements the wound looks clean.']","The patient's symptoms, including progressive cutaneous ulcers linked by an area of altered skin and restricted joint movement, along with a mildly elevated temperature, are consistent with Buruli ulcer (BU), a disease caused by Mycobacterium ulcerans. The presence of ulcers and the specific mention of joint restriction due to contracture, as well as the mildly elevated temperature, are characteristic of BU. The images provided also resemble the typical presentation of Buruli ulcer.

Buruli ulcer (BU).","Buruli ulcer (Mycobacterium ulcerans infection) - The child from West Africa presents with two progressive painless cutaneous ulcers linked by altered skin with joint restriction and minimal systemic symptoms. The images show large undermined ulcers with necrotic base and acid-fast bacilli of M. ulcerans. Buruli ulcer causes painless necrotizing skin disease with characteristic undermined edges, often crossing joints and causing contractures, endemic in tropical wetland areas.",0.9484126983968916,1.0,,0.5850993586457438
"A 2-Month-Old Girl from Laos With 3 days of irritability, dyspnoea and grunting. The child has been breastfeeding poorly and was noted to have been grunting, which is a non-specific sign of severe systemic illness in infants. the child is irritable, cyanosed and shows signs of heart failure.","['Text context: Thiamine Deficiency symptom: The infant presented with signs of severe systemic illness, including irritability, grunting, cyanosis, poor breastfeeding, and heart failure. The mother had anorexia, a husky voice, paresthesias, and weakness, also symptoms of thiamine deficiency.', ""Text context: Thiamine Deficiency diagnosis: Clinical diagnosis based on the mother's symptoms and the infant's symptoms and signs of severe systemic illness, including heart failure."", 'Text context: Anthrax symptom: Fatigue, rash on the neck, significant non-painful swelling, a pressure sensation in the neck, diaphoresis, mild confusion, headache, and severe malaise and neck swelling associated with mild difficulty breathing.', 'Text context: Pellagra symptom: The patient presents with a triad of neuropsychiatric changes, watery diarrhoea, and a photosensitive dermatitis. She has confusion, restless and irritable for the past month, as well as watery diarrhoea that started 1 week ago. She also has a noticeable skin rash around her neck, forearms, hands, and feet, where the skin appears hyperpigmented and dry.', 'Text context: Taenia solium Neurocysticercosis symptom: Acute weakness and numbness of the leg, facial twitching, meningitis, communicating hydrocephalus, focal neurological symptoms, cerebrovascular disease, including lacunar infarcts proximal to cysts', 'Image context: Talaromycosis-related image: Multiple umbilicated papular skin lesions on the neck.', ""Image context: Kwashiorkor-related image: A 5-year-old boy with generalized oedema. The skin is hyperpigmented and dry. It is peeling off like 'flaky paint'. Underneath, the skin is hypopigmented."", 'Image context: Measles-related image: Scaling of the erythematous rash.']","The infant presented with symptoms of severe systemic illness, including irritability, dyspnea, grunting, cyanosis, and heart failure, alongside poor breastfeeding. The symptoms align with a clinical diagnosis of thiamine deficiency, also known as Beriberi, which is further supported by the mother's symptoms indicative of thiamine deficiency. The presence of heart failure and systemic illness in the infant, coupled with the mother's symptoms, points towards thiamine deficiency.

Thiamine Deficiency (Beriberi).","Infantile beriberi (thiamine/vitamin B1 deficiency) - The 2-month-old breastfed infant from Laos presents with irritability, dyspnea, grunting, cyanosis, and heart failure. The images show infant with cardiac beriberi features and thiamine chemical structure. Infantile beriberi occurs in breastfed infants of thiamine-deficient mothers (often subsisting on polished rice diets), causing acute cardiac failure (wet beriberi) with tachycardia, cardiomegaly, and pulmonary edema, requiring urgent thiamine replacement.",0.9166666666361111,,1.0,0.6459017907189861
"A 55-year-old woman presents to a clinic in Australia W with skin lesions/rash/itching. she has fissures over her wrists and knees. She also looks pale, is clammy and poorly responsive.","['Text context: Crusted Scabies symptom: Exfoliative rash involving all limbs, especially the armpits, buttocks, and thighs, with fissures over her wrists and knees. She also looks pale, clammy, and poorly responsive with a fever of 39.5 C (103.1 F), heart rate of 110 bpm, respiratory rate of 28 breath cycles per minute, and blood pressure of 85 mmHg systolic.', 'Text context: Zika Virus Infection symptom: A 51-year-old female Swiss traveller presented with a generalized slightly pruritic maculopapular rash on the face, trunk, and extremities, conjunctivitis, peripheral painful oedema (hands, elbows, knees, and feet), and generalized lymphadenopathy. The patient did not report any fever or chronic underlying disease.', 'Text context: Buruli ulcer (BU) symptom: Itchy papule on the back of her right hand, which enlarged over a period of 3 months, progressive cutaneous ulcers, mildly elevated temperature, joint restriction due to contracture.', 'Text context: Pellagra symptom: The patient presents with a triad of neuropsychiatric changes, watery diarrhoea, and a photosensitive dermatitis. She has confusion, restless and irritable for the past month, as well as watery diarrhoea that started 1 week ago. She also has a noticeable skin rash around her neck, forearms, hands, and feet, where the skin appears hyperpigmented and dry.', 'Text context: Trypanosoma brucei rhodesiense symptom: The patient presents with a florid itchy rash, difficulty in breathing, fever, arthralgia, headache, a circumscribed, painless, indurated lesion on the inside of his left ankle, and a family history of allergy.', 'Image context: Acute Transverse Myelitis-related image: A patient with an acute-onset flaccid paraplegia. Note the plantar flexion of her feet.', 'Image context: Bacterial Meningitis-related image: Petechial rash on the trunk of the patient.', 'Image context: Crusted Scabies-related image: Fissure over the wrist with underlying less severe crusted scabies.']","The patient presents with skin lesions, rash, itching, fissures over wrists and knees, and appears pale, clammy, and poorly responsive. The symptoms and physical examination findings, particularly the presence of fissures over wrists and knees and the overall clinical presentation, closely match the description of Crusted Scabies. The condition is characterized by an exfoliative rash involving all limbs, especially the armpits, buttocks, and thighs, which aligns with the patient's symptoms.

Crusted Scabies.","Scabies with crusted (Norwegian) scabies - The patient presents with severe skin fissures in flexural areas, altered mental status, and pallor. The images show thick hyperkeratotic crusted skin lesions and Sarcoptes scabiei mites on microscopy. Crusted scabies is a severe form with massive mite infestation, often seen in immunocompromised or elderly patients.",0.9821428571288265,,1.0,0.6173238021646722
A 14-year-old boy presents to a clinic in Rural Tanzania with acute-onset non-progressive spastic paraplegia. There is no history of back pain. The main staple food crop in his village is cassava.,"['Text context: Konzo symptom: Abrupt onset of a permanent but non-progressive form of spastic paraparesis, without sensory or genitourinary involvement, related to cassava consumption.', 'Text context: Konzo disease_overview: Konzo is a distinct form of tropical spastic paraparesis, which occurs exclusively in cassava-growing areas in Africa. It is characterized by an abrupt onset of a permanent but non-progressive form of spastic paraparesis related to cassava consumption. It affects mainly children and breastfeeding mothers.', 'Text context: Konzo diagnosis: Konzo was diagnosed based on clinical criteria: symmetrical spastic paraparesis without sensory or genitourinary involvement, abrupt onset in less than 1 week with a non-progressive course, occurring in a cassava-growing area, usually with other cases emerging at the same time, and no other cause found.', 'Text context: disease_name: Cerebral Sparganosis', 'Text context: Neurolathyrism diagnosis: Upper motor neuron lesion with spastic paraparesis diagnosed after ruling out most compressive, hereditary, infectious, and metabolic myelopathies due to absence of radicular symptoms, sensory level, sphincter disturbance, back pain, non-progression, HIV-seronegativity, and negative family history.', 'Image context: Konzo-related image: A 14-year-old boy from rural Tanzania with spastic paraparesis. His illness started about 2 years earlier and had an acute onset. Several other people are also affected in his own and neighbouring villages.', ""Image context: Kwashiorkor-related image: A 5-year-old boy with generalized oedema. The skin is hyperpigmented and dry. It is peeling off like 'flaky paint'. Underneath, the skin is hypopigmented."", ""Image context: Burkitt's lymphoma-related image: The boy before four courses of chemotherapy.""]","The boy's symptoms of acute-onset non-progressive spastic paraplegia, without sensory or genitourinary involvement, and the fact that cassava is the main staple food crop in his village, are consistent with Konzo disease, a distinct form of tropical spastic paraparesis related to cassava consumption. The abrupt onset and non-progressive course of the disease, along with its occurrence in a cassava-growing area, further support this diagnosis. Therefore, the disease diagnosis is Konzo.","Konzo (spastic paraparesis from cassava toxicity) - The patient presents with acute-onset non-progressive spastic paraplegia without back pain in a cassava-dependent community in Tanzania. The images show cassava plants and affected individuals with spastic gait. Konzo results from chronic cyanide toxicity from insufficiently processed bitter cassava consumption, causing permanent but non-progressive bilateral leg weakness.",0.9999999999875,,1.0,0.6870351789099778
"A HIV-positive but not on ART 6-year-old boy presents to a clinic in Malawi withhigh fever, dry cough, coryza, conjunctivitis and impaired level of consciousness together with a fine maculopapular rash on the neck and face.","['Text context: Measles symptom: high fever (39.8 C or 103.6 F), dry cough, coryza, conjunctivitis, laboured breathing, reduced Blantyre Coma Scale, a fine maculopapular rash on the neck and face.', 'Text context: Tuberculosis Lymphadenitis patient_background: A 32-year-old man from Malawi, with a history of HIV positivity, started on antiretroviral therapy (ART) and co-trimoxazole prophylaxis 2 months earlier. He had a 6-week history of productive cough and chest pain associated with weight loss, fevers, and night sweats. He had been tested HIV positive and was under ART. He had also been treated for acid-fast bacilli (AFB) sputum smear-negative pulmonary tuberculosis 12 years ago.', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Text context: Measles treatment: The boy required IV fluids, and vitamin A was given for corneal protection. Antiretroviral therapy was started in the out-patient-clinic. Malaria treatment was stopped as smears turned out to be negative.', 'Text context: Talaromycosis patient_background: Male, 34 years old, originally from Phuket, Thailand, who presented to a hospital in Germany with a 2-week history of fever, papular rash, and general wasting. He was initially tested HIV-positive and had a CD4 cell count of 2/μL.', ""Image context: Kwashiorkor-related image: A 5-year-old boy with generalized oedema. The skin is hyperpigmented and dry. It is peeling off like 'flaky paint'. Underneath, the skin is hypopigmented."", 'Image context: Pellagra-related image: Hyperpigmented skin rash on sun-exposed skin.', 'Image context: Trypanosoma brucei rhodesiense-related image: Abdominal rash.']","The boy's symptoms, including high fever, dry cough, coryza, conjunctivitis, impaired level of consciousness, and a fine maculopapular rash on the neck and face, are characteristic of measles, a highly infectious disease common in areas with low vaccination rates. The presence of these symptoms in an HIV-positive child not on ART, who is more susceptible to infections, further supports this diagnosis. The treatment provided, including IV fluids and vitamin A for corneal protection, is consistent with measles treatment protocols.

Measles.","Severe measles with encephalitis - The HIV-positive child not on ART presents with high fever, cough, coryza, conjunctivitis, altered consciousness, and characteristic maculopapular rash on face and neck. The images show the typical measles rash and Koplik spots (white spots on buccal mucosa). Measles can be severe in immunocompromised children, with high risk of pneumonia and encephalitis causing significant morbidity and mortality.",0.9583333333173611,0.7777777777777778,0.8333333333333334,0.5537213998461122
A 3-year-old boy presents to a clinic in Laos with a 10-day history of fever and poor appetite. He also has unilateral parotid swelling and purulent discharge from his ear.,"['Text context: Melioidosis symptom: Gradual, painful swelling of the right cheek with associated fever and poor appetite, purulent discharge from the ear, and localized, fluctuant, hot, tender swelling below and anterior to the right ear.', 'Text context: Scrub Typhus symptom: high-grade fever, severe headache, myalgia, regional or generalized lymphadenopathy, macular or maculopapular rash, conjunctival suffusions, vomiting, diarrhoea, constipation, acute hearing loss or hearing impairment', 'Text context: Bacterial Meningitis symptom: Fever, headache, vomiting, confusion, impaired consciousness, petechial rash, purpuric rash, neck stiffness, and photophobia.', 'Text context: Marburg Virus Disease symptom: Fever, sore throat, general body ache, retrosternal chest pain, abdominal symptoms, and conjunctivitis.', 'Text context: Melioidosis symptom: Prolonged fever, jaundice, back abscess, chest signs, high fever (40 C), chills, severe malaise, erythematous swelling of 2.5 x 4cm with pus discharging from a central wound, pale and jaundiced, bilateral pleural effusions (according to CXR).', 'Image context: Hydrocoele-related image: Massive unilateral scrotal swelling. The swelling is non-tender and non-reducible.', ""Image context: Melioidosis-related image: Wound on the patient's left shoulder, after incision and drainage of the abscess. (Side finding: hypopigmented macular skin lesions of Pityriasis versicolor (Malassezia spp.), commonly seen in humid tropical climates.)"", 'Image context: African tick-bite fever-related image: Small necrotic skin lesion (about 0.7 cm in diameter) with surrounding inflammation and lymphangiitis on the left upper thigh of the patient.']","The patient's symptoms of fever, poor appetite, unilateral parotid swelling, and purulent discharge from the ear strongly suggest a bacterial infection involving the parotid gland. The presence of purulent discharge indicates a possible bacterial cause. The symptoms and clinical presentation are consistent with Melioidosis, a bacterial infection caused by Burkholderia pseudomallei, which is common in Southeast Asia and can cause parotid abscesses and other systemic infections. 
Melioidosis.","Melioidosis with parotitis and mastoiditis - The patient presents with prolonged fever, unilateral parotid swelling, and purulent otorrhea in Laos, highly endemic for Burkholderia pseudomallei. The images show parotid abscess with ear discharge and bipolar-staining gram-negative bacilli (safety-pin appearance) characteristic of Burkholderia pseudomallei, an important tropical infection in Southeast Asia.",0.7329365079242922,,,0.5300352386806243
"A 24-Year-Old Man of Turkish Origin With right upper quadrant pain, jaundice, nausea and vomiting. He was diagnosed with CE 3 years earlier and has not been on any specific treatment.","['Text context: disease_name: Cystic Echinococcosis', 'Text context: Cystic Echinococcosis disease_overview: Cystic echinococcosis (CE) is a chronic, zoonotic parasitic disease caused by the larval stage of the Echinococcus granulosus complex, transmitted primarily through contact with contaminated feces of infected definitive hosts, typically dogs, or accidental ingestion of infective eggs. It manifests as a fluid-filled cystic lesion in various organs, primarily the liver, causing symptoms such as abdominal pain, jaundice, and weight loss. CE is generally a benign disease, but complications can arise due to cyst rupture, infection, or biliary obstruction.', 'Text context: Cystic Echinococcosis diagnosis: Serology was positive for Echinococcus granulosus and a diagnosis of cystic echinococcosis (CE) was made. On ERC, biliary obstruction because of a cystobiliary fistula was found. CE cyst content was removed from the common bile duct and the bile flow was restored.', 'Text context: Neurocysticercosis diagnosis: Diagnosis is based on neuroimaging, serology and epidemiological evidence; neuroimaging shows multiple cystic lesions in both hemispheres; Complete blood count and CSF examination are normal; EITB confirmed the diagnosis of neurocysticercosis with multiple cysts in the vesicular and colloidial stage.', 'Text context: Gnathostomiasis diagnosis: Diagnosis is confirmed when demonstration of the parasite is made microscopically, radiologically, or on positive serological examination. Clinical signs include eosinophilia, migratory swellings, and a history of geographical and food exposure. Lumbar puncture and cranial imaging may be necessary in suspected CNS disease.', 'Image context: Cystic Echinococcosis-related image: Ultrasound scan of the liver at diagnosis 3 years before current presentation reveals two cystic lesions. One lesion is located in the right liver lobe ( $7 \\times 6$ cm). Cyst content shows a solid cyst matrix containing multiple smaller cysts (A). The cyst wall is partially calcified (WHO classification CE3b). (B) Second cystic lesion in the left liver lobe ( $5 \\times 4$  cm). The cyst wall is up to 4 mm thick with partial calcification. Cyst content is liquid; there is a double line sign, a feature of WHO CE1, and hydatid sand. (Copyright W. Hosch, Department of Radiology, Heidelberg University Hospital.)', 'Image context: Pneumocystis jirovecii pneumonia (PCP)-related image: CT scan of the chest showing bilateral ground-glass infiltrates, but no pulmonary emboli.', 'Image context: Progressive Multifocal Leukoencephalopathy (PML)-related image: EEG demonstrating a slow background with superimposed delta frequency slowing of the right hemisphere.']","The patient presents with right upper quadrant pain, jaundice, nausea, and vomiting, and has a history of Cystic Echinococcosis (CE) diagnosed 3 years earlier without specific treatment. The symptoms suggest a complication related to the pre-existing CE, likely due to cyst rupture or biliary obstruction. The patient's condition is likely caused by a cystobiliary fistula, a known complication of CE.

Cystic Echinococcosis with cystobiliary fistula.","Cystic echinococcosis (hydatid disease) - The Turkish patient presents with right upper quadrant pain, jaundice, nausea, and vomiting with prior CE (cystic echinococcosis) diagnosis 3 years ago without treatment. The images show large hepatic cystic lesion with daughter cysts and septations on imaging, and Echinococcus granulosus protoscoleces. Hydatid cysts grow slowly over years, can rupture causing anaphylaxis, and require careful surgical or medical management.",0.9305555555400462,0.8888888888888888,0.5,0.6101513402617066
